Country,Model,Date,Actual_Modeling_Value,Forecast,ActualObservedInSource,UsedInMetrics,Error,Absolute_Error
Brunei Darussalam,Holt-Winters,2014-01-01,-0.056,0.903623319665272,True,True,-0.959623319665272,0.959623319665272
Brunei Darussalam,Holt-Winters,2014-02-01,0.376,0.8314858856643924,True,True,-0.4554858856643924,0.4554858856643924
Brunei Darussalam,Holt-Winters,2014-03-01,0.649,0.8949948056137916,True,True,-0.2459948056137916,0.2459948056137916
Brunei Darussalam,Holt-Winters,2014-04-01,0.712,0.863094713993262,True,True,-0.15109471399326202,0.15109471399326202
Brunei Darussalam,Holt-Winters,2014-05-01,0.617,0.7498807061938704,True,True,-0.13288070619387038,0.13288070619387038
Brunei Darussalam,Holt-Winters,2014-06-01,1.258,0.9764810195043605,True,True,0.2815189804956395,0.2815189804956395
Brunei Darussalam,Holt-Winters,2014-07-01,1.039,0.975594254602032,True,True,0.06340574539796795,0.06340574539796795
Brunei Darussalam,Holt-Winters,2014-08-01,0.185,0.919619010998451,True,True,-0.734619010998451,0.734619010998451
Brunei Darussalam,Holt-Winters,2014-09-01,0.823,0.8550692450282648,True,True,-0.0320692450282648,0.0320692450282648
Brunei Darussalam,Holt-Winters,2014-10-01,0.771,0.8603166481221126,True,True,-0.0893166481221126,0.0893166481221126
Brunei Darussalam,Holt-Winters,2014-11-01,0.916,0.8773324033253788,True,True,0.038667596674621274,0.038667596674621274
Brunei Darussalam,Holt-Winters,2014-12-01,0.904,0.971029464417909,True,True,-0.06702946441790902,0.06702946441790902
Brunei Darussalam,Holt-Winters,2015-01-01,0.39,0.9196799106552559,True,True,-0.5296799106552559,0.5296799106552559
Brunei Darussalam,Holt-Winters,2015-02-01,0.504,0.8475424766543763,True,True,-0.3435424766543763,0.3435424766543763
Brunei Darussalam,Holt-Winters,2015-03-01,0.537,0.9110513966037755,True,True,-0.3740513966037755,0.3740513966037755
Brunei Darussalam,Holt-Winters,2015-04-01,0.888,0.8791513049832459,True,True,0.008848695016754116,0.008848695016754116
Brunei Darussalam,Holt-Winters,2015-05-01,0.612,0.7659372971838543,True,True,-0.1539372971838543,0.1539372971838543
Brunei Darussalam,Holt-Winters,2015-06-01,1.186,0.9925376104943444,True,True,0.19346238950565553,0.19346238950565553
Brunei Darussalam,Holt-Winters,2015-07-01,1.545,0.9916508455920158,True,True,0.5533491544079842,0.5533491544079842
Brunei Darussalam,Holt-Winters,2015-08-01,0.821,0.9356756019884349,True,True,-0.11467560198843496,0.11467560198843496
Brunei Darussalam,Holt-Winters,2015-09-01,1.179,0.8711258360182487,True,True,0.3078741639817514,0.3078741639817514
Brunei Darussalam,Holt-Winters,2015-10-01,1.452,0.8763732391120964,True,True,0.5756267608879035,0.5756267608879035
Brunei Darussalam,Holt-Winters,2015-11-01,1.167,0.8933889943153627,True,True,0.27361100568463737,0.27361100568463737
Brunei Darussalam,Holt-Winters,2015-12-01,1.656,0.987086055407893,True,True,0.668913944592107,0.668913944592107
Brunei Darussalam,Holt-Winters,2016-01-01,2.043,0.9357365016452397,True,True,1.1072634983547605,1.1072634983547605
Brunei Darussalam,Holt-Winters,2016-02-01,1.785,0.8635990676443602,True,True,0.9214009323556397,0.9214009323556397
Brunei Darussalam,Holt-Winters,2016-03-01,1.645,0.9271079875937595,True,True,0.7178920124062406,0.7178920124062406
Brunei Darussalam,Holt-Winters,2016-04-01,1.72,0.8952078959732298,True,True,0.8247921040267702,0.8247921040267702
Brunei Darussalam,Holt-Winters,2016-05-01,1.308,0.7819938881738382,True,True,0.5260061118261619,0.5260061118261619
Brunei Darussalam,Holt-Winters,2016-06-01,0.87,1.0085942014843283,True,True,-0.13859420148432833,0.13859420148432833
Brunei Darussalam,Holt-Winters,2016-07-01,1.182,1.0077074365819996,True,True,0.17429256341800037,0.17429256341800037
Brunei Darussalam,Holt-Winters,2016-08-01,1.403,0.9517321929784188,True,True,0.4512678070215812,0.4512678070215812
Brunei Darussalam,Holt-Winters,2016-09-01,0.751,0.8871824270082326,True,True,-0.13618242700823258,0.13618242700823258
Brunei Darussalam,Holt-Winters,2016-10-01,1.07,0.8924298301020803,True,True,0.17757016989791974,0.17757016989791974
Brunei Darussalam,Holt-Winters,2016-11-01,1.156,0.9094455853053466,True,True,0.24655441469465333,0.24655441469465333
Brunei Darussalam,Holt-Winters,2016-12-01,1.349,1.0031426463978768,True,True,0.3458573536021232,0.3458573536021232
Brunei Darussalam,Holt-Winters,2017-01-01,1.54,0.9517930926352236,True,True,0.5882069073647764,0.5882069073647764
Brunei Darussalam,Holt-Winters,2017-02-01,0.725,0.8796556586343441,True,True,-0.15465565863434416,0.15465565863434416
Brunei Darussalam,Holt-Winters,2017-03-01,0.399,0.9431645785837434,True,True,-0.5441645785837433,0.5441645785837433
Brunei Darussalam,Holt-Winters,2017-04-01,0.687,0.9112644869632137,True,True,-0.22426448696321366,0.22426448696321366
Brunei Darussalam,Holt-Winters,2017-05-01,0.648,0.7980504791638221,True,True,-0.15005047916382208,0.15005047916382208
Brunei Darussalam,Holt-Winters,2017-06-01,0.852,1.0246507924743122,True,True,-0.17265079247431225,0.17265079247431225
Brunei Darussalam,Holt-Winters,2017-07-01,1.297,1.0237640275719835,True,True,0.27323597242801645,0.27323597242801645
Brunei Darussalam,Holt-Winters,2017-08-01,0.92,0.9677887839684027,True,True,-0.04778878396840269,0.04778878396840269
Brunei Darussalam,Holt-Winters,2017-09-01,0.916,0.9032390179982165,True,True,0.01276098200178355,0.01276098200178355
Brunei Darussalam,Holt-Winters,2017-10-01,0.826,0.9084864210920642,True,True,-0.08248642109206428,0.08248642109206428
Brunei Darussalam,Holt-Winters,2017-11-01,1.141,0.9255021762953305,True,True,0.21549782370466952,0.21549782370466952
Brunei Darussalam,Holt-Winters,2017-12-01,0.936,1.0191992373878607,True,True,-0.08319923738786061,0.08319923738786061
Brunei Darussalam,Holt-Winters,2018-01-01,0.955,0.9678496836252075,True,True,-0.012849683625207553,0.012849683625207553
Brunei Darussalam,Holt-Winters,2018-02-01,0.528,0.895712249624328,True,True,-0.367712249624328,0.367712249624328
Brunei Darussalam,Holt-Winters,2018-03-01,0.734,0.9592211695737273,True,True,-0.2252211695737273,0.2252211695737273
Brunei Darussalam,Holt-Winters,2018-04-01,0.876,0.9273210779531976,True,True,-0.051321077953197625,0.051321077953197625
Brunei Darussalam,Holt-Winters,2018-05-01,0.268,0.814107070153806,True,True,-0.546107070153806,0.546107070153806
Brunei Darussalam,Holt-Winters,2018-06-01,1.041,1.0407073834642961,True,True,0.00029261653570378243,0.00029261653570378243
Brunei Darussalam,Holt-Winters,2018-07-01,1.398,1.0398206185619674,True,True,0.3581793814380325,0.3581793814380325
Brunei Darussalam,Holt-Winters,2018-08-01,1.16,0.9838453749583866,True,True,0.17615462504161328,0.17615462504161328
Brunei Darussalam,Holt-Winters,2018-09-01,0.689,0.9192956089882004,True,True,-0.23029560898820045,0.23029560898820045
Brunei Darussalam,Holt-Winters,2018-10-01,0.999,0.9245430120820481,True,True,0.07445698791795186,0.07445698791795186
Brunei Darussalam,Holt-Winters,2018-11-01,1.253,0.9415587672853144,True,True,0.3114412327146855,0.3114412327146855
Brunei Darussalam,Holt-Winters,2018-12-01,1.296,1.0352558283778446,True,True,0.26074417162215546,0.26074417162215546
Brunei Darussalam,Holt-Winters,2019-01-01,1.462,0.9839062746151914,True,True,0.47809372538480854,0.47809372538480854
Brunei Darussalam,Holt-Winters,2019-02-01,1.08,0.911768840614312,True,True,0.1682311593856881,0.1682311593856881
Brunei Darussalam,Holt-Winters,2019-03-01,0.945,0.9752777605637112,True,True,-0.03027776056371123,0.03027776056371123
Brunei Darussalam,Holt-Winters,2019-04-01,1.276,0.9433776689431815,True,True,0.3326223310568185,0.3326223310568185
Brunei Darussalam,Holt-Winters,2019-05-01,1.139,0.8301636611437899,True,True,0.3088363388562101,0.3088363388562101
Brunei Darussalam,Holt-Winters,2019-06-01,1.322,1.05676397445428,True,True,0.26523602554572,0.26523602554572
Brunei Darussalam,Holt-Winters,2019-07-01,1.169,1.0558772095519513,True,True,0.11312279044804874,0.11312279044804874
Brunei Darussalam,Holt-Winters,2019-08-01,1.428,0.9999019659483706,True,True,0.4280980340516294,0.4280980340516294
Brunei Darussalam,Holt-Winters,2019-09-01,1.411,0.9353521999781842,True,True,0.47564780002181584,0.47564780002181584
Brunei Darussalam,Holt-Winters,2019-10-01,0.903,0.940599603072032,True,True,-0.03759960307203203,0.03759960307203203
Brunei Darussalam,Holt-Winters,2019-11-01,1.219,0.9576153582752983,True,True,0.26138464172470177,0.26138464172470177
Brunei Darussalam,Holt-Winters,2019-12-01,1.205,1.0513124193678283,True,True,0.1536875806321718,0.1536875806321718
Brunei Darussalam,Holt-Winters,2020-01-01,1.572,0.9999628656051753,True,True,0.5720371343948247,0.5720371343948247
Brunei Darussalam,Holt-Winters,2020-02-01,1.474,0.9278254316042959,True,True,0.5461745683957041,0.5461745683957041
Brunei Darussalam,Holt-Winters,2020-03-01,1.279,0.991334351553695,True,True,0.28766564844630493,0.28766564844630493
Brunei Darussalam,Holt-Winters,2020-04-01,1.196,0.9594342599331654,True,True,0.2365657400668345,0.2365657400668345
Brunei Darussalam,Holt-Winters,2020-05-01,1.127,0.8462202521337738,True,True,0.28077974786622617,0.28077974786622617
Brunei Darussalam,Holt-Winters,2020-06-01,1.072,1.0728205654442637,True,True,-0.0008205654442636767,0.0008205654442636767
Brunei Darussalam,Holt-Winters,2020-07-01,1.212,1.0719338005419352,True,True,0.14006619945806476,0.14006619945806476
Brunei Darussalam,Holt-Winters,2020-08-01,1.294,1.0159585569383545,True,True,0.2780414430616456,0.2780414430616456
Brunei Darussalam,Holt-Winters,2020-09-01,1.059,0.9514087909681681,True,True,0.10759120903183184,0.10759120903183184
Brunei Darussalam,Holt-Winters,2020-10-01,1.115,0.956656194062016,True,True,0.15834380593798403,0.15834380593798403
Brunei Darussalam,Holt-Winters,2020-11-01,1.059,0.9736719492652822,True,True,0.08532805073471772,0.08532805073471772
Brunei Darussalam,Holt-Winters,2020-12-01,1.199,1.0673690103578122,True,True,0.1316309896421879,0.1316309896421879
Brunei Darussalam,Holt-Winters,2021-01-01,1.012,1.0160194565951592,True,True,-0.004019456595159232,0.004019456595159232
Brunei Darussalam,Holt-Winters,2021-02-01,0.439,0.9438820225942798,True,True,-0.5048820225942798,0.5048820225942798
Brunei Darussalam,Holt-Winters,2021-03-01,0.642,1.007390942543679,True,True,-0.3653909425436789,0.3653909425436789
Brunei Darussalam,Holt-Winters,2021-04-01,0.572,0.9754908509231494,True,True,-0.4034908509231494,0.4034908509231494
Brunei Darussalam,Holt-Winters,2021-05-01,0.681,0.8622768431237577,True,True,-0.1812768431237577,0.1812768431237577
Brunei Darussalam,Holt-Winters,2021-06-01,1.041,1.0888771564342477,True,True,-0.047877156434247725,0.047877156434247725
Brunei Darussalam,Holt-Winters,2021-07-01,1.377,1.0879903915319191,True,True,0.2890096084680809,0.2890096084680809
Brunei Darussalam,Holt-Winters,2021-08-01,1.007,1.0320151479283382,True,True,-0.025015147928338255,0.025015147928338255
Brunei Darussalam,Holt-Winters,2021-09-01,0.942,0.9674653819581521,True,True,-0.025465381958152178,0.025465381958152178
Brunei Darussalam,Holt-Winters,2021-10-01,1.437,0.9727127850519999,True,True,0.4642872149480002,0.4642872149480002
Brunei Darussalam,Holt-Winters,2021-11-01,1.311,0.989728540255266,True,True,0.3212714597447339,0.3212714597447339
Brunei Darussalam,Holt-Winters,2021-12-01,1.578,1.0834256013477963,True,True,0.49457439865220376,0.49457439865220376
Brunei Darussalam,Holt-Winters,2022-01-01,1.307,1.0320760475851432,True,True,0.2749239524148568,0.2749239524148568
Brunei Darussalam,Holt-Winters,2022-02-01,0.91,0.9599386135842635,True,True,-0.049938613584263436,0.049938613584263436
Brunei Darussalam,Holt-Winters,2022-03-01,0.689,1.0234475335336628,True,True,-0.33444753353366286,0.33444753353366286
Brunei Darussalam,Holt-Winters,2022-04-01,0.838,0.9915474419131333,True,True,-0.1535474419131333,0.1535474419131333
Brunei Darussalam,Holt-Winters,2022-05-01,0.987,0.8783334341137415,True,True,0.10866656588625845,0.10866656588625845
Brunei Darussalam,Holt-Winters,2022-06-01,1.04,1.1049337474242318,True,True,-0.06493374742423175,0.06493374742423175
Brunei Darussalam,Holt-Winters,2022-07-01,1.347,1.104046982521903,True,True,0.24295301747809694,0.24295301747809694
Brunei Darussalam,Holt-Winters,2022-08-01,1.132,1.048071738918322,True,True,0.08392826108167784,0.08392826108167784
Brunei Darussalam,Holt-Winters,2022-09-01,0.64,0.983521972948136,True,True,-0.343521972948136,0.343521972948136
Brunei Darussalam,Holt-Winters,2022-10-01,1.178,0.9887693760419838,True,True,0.18923062395801615,0.18923062395801615
Brunei Darussalam,Holt-Winters,2022-11-01,0.935,1.0057851312452497,True,True,-0.07078513124524966,0.07078513124524966
Brunei Darussalam,Holt-Winters,2022-12-01,0.784,1.09948219233778,True,True,-0.31548219233777997,0.31548219233777997
Brunei Darussalam,Holt-Winters,2023-01-01,1.276,1.048132638575127,True,True,0.22786736142487296,0.22786736142487296
Brunei Darussalam,Holt-Winters,2023-02-01,0.88,0.9759952045742474,True,True,-0.09599520457424737,0.09599520457424737
Brunei Darussalam,Holt-Winters,2023-03-01,0.518,1.0395041245236467,True,True,-0.5215041245236467,0.5215041245236467
Brunei Darussalam,Holt-Winters,2023-04-01,1.026,1.007604032903117,True,True,0.01839596709688296,0.01839596709688296
Brunei Darussalam,Holt-Winters,2023-05-01,1.141,0.8943900251037255,True,True,0.24660997489627456,0.24660997489627456
Brunei Darussalam,Holt-Winters,2023-06-01,1.327,1.1209903384142152,True,True,0.2060096615857847,0.2060096615857847
Brunei Darussalam,Holt-Winters,2023-07-01,1.143,1.120103573511887,True,True,0.022896426488113075,0.022896426488113075
Brunei Darussalam,Holt-Winters,2023-08-01,1.371,1.064128329908306,True,True,0.306871670091694,0.306871670091694
Brunei Darussalam,Holt-Winters,2023-09-01,1.131,0.99957856393812,True,True,0.13142143606188006,0.13142143606188006
Brunei Darussalam,Holt-Winters,2023-10-01,1.652,1.0048259670319677,True,True,0.6471740329680322,0.6471740329680322
Brunei Darussalam,Holt-Winters,2023-11-01,1.489,1.0218417222352336,True,True,0.4671582777647665,0.4671582777647665
Brunei Darussalam,Holt-Winters,2023-12-01,2.12,1.115538783327764,True,True,1.0044612166722362,1.0044612166722362
Brunei Darussalam,SARIMA,2014-01-01,-0.056,0.9354836930263568,True,True,-0.9914836930263569,0.9914836930263569
Brunei Darussalam,SARIMA,2014-02-01,0.376,0.7965303737593218,True,True,-0.4205303737593218,0.4205303737593218
Brunei Darussalam,SARIMA,2014-03-01,0.649,0.766641452117089,True,True,-0.11764145211708898,0.11764145211708898
Brunei Darussalam,SARIMA,2014-04-01,0.712,0.7315731676368784,True,True,-0.01957316763687844,0.01957316763687844
Brunei Darussalam,SARIMA,2014-05-01,0.617,0.6506210408604425,True,True,-0.033621040860442486,0.033621040860442486
Brunei Darussalam,SARIMA,2014-06-01,1.258,0.9629309413684113,True,True,0.2950690586315887,0.2950690586315887
Brunei Darussalam,SARIMA,2014-07-01,1.039,0.9839406668293708,True,True,0.055059333170629166,0.055059333170629166
Brunei Darussalam,SARIMA,2014-08-01,0.185,0.9384847084515159,True,True,-0.7534847084515159,0.7534847084515159
Brunei Darussalam,SARIMA,2014-09-01,0.823,0.8318352160034674,True,True,-0.008835216003467483,0.008835216003467483
Brunei Darussalam,SARIMA,2014-10-01,0.771,0.862842486733853,True,True,-0.09184248673385298,0.09184248673385298
Brunei Darussalam,SARIMA,2014-11-01,0.916,0.8786367137342999,True,True,0.03736328626570018,0.03736328626570018
Brunei Darussalam,SARIMA,2014-12-01,0.904,1.0264246278982436,True,True,-0.1224246278982436,0.1224246278982436
Brunei Darussalam,SARIMA,2015-01-01,0.39,0.9684919492284553,True,True,-0.5784919492284553,0.5784919492284553
Brunei Darussalam,SARIMA,2015-02-01,0.504,0.8235892247662843,True,True,-0.31958922476628426,0.31958922476628426
Brunei Darussalam,SARIMA,2015-03-01,0.537,0.8119757995525028,True,True,-0.27497579955250273,0.27497579955250273
Brunei Darussalam,SARIMA,2015-04-01,0.888,0.7433180536287918,True,True,0.14468194637120824,0.14468194637120824
Brunei Darussalam,SARIMA,2015-05-01,0.612,0.6894163760901936,True,True,-0.07741637609019358,0.07741637609019358
Brunei Darussalam,SARIMA,2015-06-01,1.186,1.0247437442798828,True,True,0.16125625572011715,0.16125625572011715
Brunei Darussalam,SARIMA,2015-07-01,1.545,0.9950636451705202,True,True,0.5499363548294798,0.5499363548294798
Brunei Darussalam,SARIMA,2015-08-01,0.821,0.950310493297358,True,True,-0.129310493297358,0.129310493297358
Brunei Darussalam,SARIMA,2015-09-01,1.179,0.8335268589890722,True,True,0.34547314101092785,0.34547314101092785
Brunei Darussalam,SARIMA,2015-10-01,1.452,0.8712227669763504,True,True,0.5807772330236496,0.5807772330236496
Brunei Darussalam,SARIMA,2015-11-01,1.167,0.9085863047556126,True,True,0.2584136952443874,0.2584136952443874
Brunei Darussalam,SARIMA,2015-12-01,1.656,1.0770521085417926,True,True,0.5789478914582074,0.5789478914582074
Brunei Darussalam,SARIMA,2016-01-01,2.043,0.999974733772422,True,True,1.0430252662275783,1.0430252662275783
Brunei Darussalam,SARIMA,2016-02-01,1.785,0.8555141940685921,True,True,0.9294858059314078,0.9294858059314078
Brunei Darussalam,SARIMA,2016-03-01,1.645,0.8425424572746235,True,True,0.8024575427253765,0.8024575427253765
Brunei Darussalam,SARIMA,2016-04-01,1.72,0.7763812210697908,True,True,0.9436187789302092,0.9436187789302092
Brunei Darussalam,SARIMA,2016-05-01,1.308,0.7204690406377219,True,True,0.5875309593622782,0.5875309593622782
Brunei Darussalam,SARIMA,2016-06-01,0.87,1.054085654045944,True,True,-0.184085654045944,0.184085654045944
Brunei Darussalam,SARIMA,2016-07-01,1.182,1.0281730353977039,True,True,0.15382696460229606,0.15382696460229606
Brunei Darussalam,SARIMA,2016-08-01,1.403,0.983367647996074,True,True,0.419632352003926,0.419632352003926
Brunei Darussalam,SARIMA,2016-09-01,0.751,0.8673372256346106,True,True,-0.11633722563461057,0.11633722563461057
Brunei Darussalam,SARIMA,2016-10-01,1.07,0.904536006034834,True,True,0.1654639939651661,0.1654639939651661
Brunei Darussalam,SARIMA,2016-11-01,1.156,0.9402964221302492,True,True,0.2157035778697507,0.2157035778697507
Brunei Darussalam,SARIMA,2016-12-01,1.349,1.1072253583934224,True,True,0.24177464160657758,0.24177464160657758
Brunei Darussalam,SARIMA,2017-01-01,1.54,1.0315708977710372,True,True,0.5084291022289629,0.5084291022289629
Brunei Darussalam,SARIMA,2017-02-01,0.725,0.8870774930405204,True,True,-0.16207749304052044,0.16207749304052044
Brunei Darussalam,SARIMA,2017-03-01,0.399,0.8742067116627887,True,True,-0.4752067116627887,0.4752067116627887
Brunei Darussalam,SARIMA,2017-04-01,0.687,0.8078599243800698,True,True,-0.12085992438006976,0.12085992438006976
Brunei Darussalam,SARIMA,2017-05-01,0.648,0.7520971729592942,True,True,-0.10409717295929422,0.10409717295929422
Brunei Darussalam,SARIMA,2017-06-01,0.852,1.0858409368413557,True,True,-0.23384093684135576,0.23384093684135576
Brunei Darussalam,SARIMA,2017-07-01,1.297,1.0596483032365587,True,True,0.23735169676344126,0.23735169676344126
Brunei Darussalam,SARIMA,2017-08-01,0.92,1.0148467981985894,True,True,-0.09484679819858932,0.09484679819858932
Brunei Darussalam,SARIMA,2017-09-01,0.916,0.8987603939646931,True,True,0.017239606035306942,0.017239606035306942
Brunei Darussalam,SARIMA,2017-10-01,0.826,0.9359961229731784,True,True,-0.1099961229731784,0.1099961229731784
Brunei Darussalam,SARIMA,2017-11-01,1.141,0.9718756897989798,True,True,0.16912431020102026,0.16912431020102026
Brunei Darussalam,SARIMA,2017-12-01,0.936,1.1389188525052971,True,True,-0.20291885250529706,0.20291885250529706
Brunei Darussalam,SARIMA,2018-01-01,0.955,1.0631586349328324,True,True,-0.1081586349328324,0.1081586349328324
Brunei Darussalam,SARIMA,2018-02-01,0.528,0.9186676728690035,True,True,-0.3906676728690035,0.3906676728690035
Brunei Darussalam,SARIMA,2018-03-01,0.734,0.905789388061119,True,True,-0.17178938806111899,0.17178938806111899
Brunei Darussalam,SARIMA,2018-04-01,0.876,0.8394563917130976,True,True,0.036543608286902396,0.036543608286902396
Brunei Darussalam,SARIMA,2018-05-01,0.268,0.7836825341011854,True,True,-0.5156825341011854,0.5156825341011854
Brunei Darussalam,SARIMA,2018-06-01,1.041,1.1174168476264965,True,True,-0.07641684762649659,0.07641684762649659
Brunei Darussalam,SARIMA,2018-07-01,1.398,1.0912450259082387,True,True,0.3067549740917612,0.3067549740917612
Brunei Darussalam,SARIMA,2018-08-01,1.16,1.0464432323167114,True,True,0.11355676768328848,0.11355676768328848
Brunei Darussalam,SARIMA,2018-09-01,0.689,0.9303609888904791,True,True,-0.2413609888904792,0.2413609888904792
Brunei Darussalam,SARIMA,2018-10-01,0.999,0.9675939717233587,True,True,0.031406028276641296,0.031406028276641296
Brunei Darussalam,SARIMA,2018-11-01,1.253,1.0034646827669105,True,True,0.24953531723308942,0.24953531723308942
Brunei Darussalam,SARIMA,2018-12-01,1.296,1.170499355684669,True,True,0.12550064431533103,0.12550064431533103
Brunei Darussalam,SARIMA,2019-01-01,1.462,1.0947469984124998,True,True,0.3672530015875002,0.3672530015875002
Brunei Darussalam,SARIMA,2019-02-01,1.08,0.9502558547994331,True,True,0.12974414520056698,0.12974414520056698
Brunei Darussalam,SARIMA,2019-03-01,0.945,0.9373781276779627,True,True,0.00762187232203726,0.00762187232203726
Brunei Darussalam,SARIMA,2019-04-01,1.276,0.8710441063298066,True,True,0.40495589367019347,0.40495589367019347
Brunei Darussalam,SARIMA,2019-05-01,1.139,0.815271074176622,True,True,0.323728925823378,0.323728925823378
Brunei Darussalam,SARIMA,2019-06-01,1.322,1.1490060900921013,True,True,0.17299390990789876,0.17299390990789876
Brunei Darussalam,SARIMA,2019-07-01,1.169,1.1228327215471074,True,True,0.04616727845289259,0.04616727845289259
Brunei Darussalam,SARIMA,2019-08-01,1.428,1.0780309494020912,True,True,0.3499690505979087,0.3499690505979087
Brunei Darussalam,SARIMA,2019-09-01,1.411,0.9619483967271744,True,True,0.4490516032728257,0.4490516032728257
Brunei Darussalam,SARIMA,2019-10-01,0.903,0.9991815836673481,True,True,-0.09618158366734808,0.09618158366734808
Brunei Darussalam,SARIMA,2019-11-01,1.219,1.0350529529097967,True,True,0.18394704709020337,0.18394704709020337
Brunei Darussalam,SARIMA,2019-12-01,1.205,1.2020882568242646,True,True,0.002911743175735504,0.002911743175735504
Brunei Darussalam,SARIMA,2020-01-01,1.572,1.126335315341595,True,True,0.44566468465840514,0.44566468465840514
Brunei Darussalam,SARIMA,2020-02-01,1.474,0.9818441852220294,True,True,0.49215581477797055,0.49215581477797055
Brunei Darussalam,SARIMA,2020-03-01,1.279,0.9689664166509646,True,True,0.3100335833490353,0.3100335833490353
Brunei Darussalam,SARIMA,2020-04-01,1.196,0.9026324714851195,True,True,0.29336752851488046,0.29336752851488046
Brunei Darussalam,SARIMA,2020-05-01,1.127,0.8468593779803786,True,True,0.2801406220196214,0.2801406220196214
Brunei Darussalam,SARIMA,2020-06-01,1.072,1.1805943416912732,True,True,-0.10859434169127313,0.10859434169127313
Brunei Darussalam,SARIMA,2020-07-01,1.212,1.1544210881129333,True,True,0.05757891188706665,0.05757891188706665
Brunei Darussalam,SARIMA,2020-08-01,1.294,1.1096193143739221,True,True,0.1843806856260779,0.1843806856260779
Brunei Darussalam,SARIMA,2020-09-01,1.059,0.9935367846836652,True,True,0.0654632153163347,0.0654632153163347
Brunei Darussalam,SARIMA,2020-10-01,1.115,1.0307699564537285,True,True,0.0842300435462715,0.0842300435462715
Brunei Darussalam,SARIMA,2020-11-01,1.059,1.0666412767760731,True,True,-0.00764127677607318,0.00764127677607318
Brunei Darussalam,SARIMA,2020-12-01,1.199,1.2336765337922178,True,True,-0.03467653379221769,0.03467653379221769
Brunei Darussalam,SARIMA,2021-01-01,1.012,1.157923635730524,True,True,-0.14592363573052403,0.14592363573052403
Brunei Darussalam,SARIMA,2021-02-01,0.439,1.013432504608065,True,True,-0.5744325046080649,0.5744325046080649
Brunei Darussalam,SARIMA,2021-03-01,0.642,1.0005547391177076,True,True,-0.35855473911770763,0.35855473911770763
Brunei Darussalam,SARIMA,2021-04-01,0.572,0.9342207882896735,True,True,-0.3622207882896735,0.3622207882896735
Brunei Darussalam,SARIMA,2021-05-01,0.681,0.8784476993448378,True,True,-0.19744769934483775,0.19744769934483775
Brunei Darussalam,SARIMA,2021-06-01,1.041,1.2121826669357962,True,True,-0.1711826669357963,0.1711826669357963
Brunei Darussalam,SARIMA,2021-07-01,1.377,1.1860094048126517,True,True,0.1909905951873483,0.1909905951873483
Brunei Darussalam,SARIMA,2021-08-01,1.007,1.1412076311921133,True,True,-0.13420763119211343,0.13420763119211343
Brunei Darussalam,SARIMA,2021-09-01,0.942,1.0251250997935402,True,True,-0.08312509979354021,0.08312509979354021
Brunei Darussalam,SARIMA,2021-10-01,1.437,1.0623582726911096,True,True,0.37464172730889045,0.37464172730889045
Brunei Darussalam,SARIMA,2021-11-01,1.311,1.0982295966494016,True,True,0.21277040335059838,0.21277040335059838
Brunei Darussalam,SARIMA,2021-12-01,1.578,1.2652648571512266,True,True,0.31273514284877346,0.31273514284877346
Brunei Darussalam,SARIMA,2022-01-01,1.307,1.1895119558623035,True,True,0.11748804413769642,0.11748804413769642
Brunei Darussalam,SARIMA,2022-02-01,0.91,1.0450208248143835,True,True,-0.1350208248143835,0.1350208248143835
Brunei Darussalam,SARIMA,2022-03-01,0.689,1.0321430590950553,True,True,-0.3431430590950554,0.3431430590950554
Brunei Darussalam,SARIMA,2022-04-01,0.838,0.9658091086878589,True,True,-0.12780910868785889,0.12780910868785889
Brunei Darussalam,SARIMA,2022-05-01,0.987,0.9100360194041119,True,True,0.07696398059588805,0.07696398059588805
Brunei Darussalam,SARIMA,2022-06-01,1.04,1.2437709867066875,True,True,-0.20377098670668747,0.20377098670668747
Brunei Darussalam,SARIMA,2022-07-01,1.347,1.2175977252186292,True,True,0.12940227478137079,0.12940227478137079
Brunei Darussalam,SARIMA,2022-08-01,1.132,1.1727959515892852,True,True,-0.040795951589285284,0.040795951589285284
Brunei Darussalam,SARIMA,2022-09-01,0.64,1.0567134203176811,True,True,-0.4167134203176811,0.4167134203176811
Brunei Darussalam,SARIMA,2022-10-01,1.178,1.0939465931314496,True,True,0.08405340686855034,0.08405340686855034
Brunei Darussalam,SARIMA,2022-11-01,0.935,1.1298179168195026,True,True,-0.19481791681950256,0.19481791681950256
Brunei Darussalam,SARIMA,2022-12-01,0.784,1.2968531770622576,True,True,-0.5128531770622575,0.5128531770622575
Brunei Darussalam,SARIMA,2023-01-01,1.276,1.2211002760131955,True,True,0.05489972398680454,0.05489972398680454
Brunei Darussalam,SARIMA,2023-02-01,0.88,1.0766091449597355,True,True,-0.19660914495973547,0.19660914495973547
Brunei Darussalam,SARIMA,2023-03-01,0.518,1.0637313792574254,True,True,-0.5457313792574254,0.5457313792574254
Brunei Darussalam,SARIMA,2023-04-01,1.026,0.9973974288189505,True,True,0.028602571181049474,0.028602571181049474
Brunei Darussalam,SARIMA,2023-05-01,1.141,0.9416243395603928,True,True,0.1993756604396072,0.1993756604396072
Brunei Darussalam,SARIMA,2023-06-01,1.327,1.2753593068844025,True,True,0.05164069311559749,0.05164069311559749
Brunei Darussalam,SARIMA,2023-07-01,1.143,1.2491860453491415,True,True,-0.10618604534914144,0.10618604534914144
