Country,Date,Year,Month,Original_Value,Imputed_Value,Imputation_Method,In_Final_Test_Period
Singapore,1964-04-01,1964,4,,-0.09486024205897223,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-05-01,1964,5,,-0.07241453960254826,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-06-01,1964,6,,-0.38797470943109696,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-07-01,1964,7,,-0.6097910631181103,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-08-01,1964,8,,-0.2783868680262035,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-09-01,1964,9,,-0.2044480834638657,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-10-01,1964,10,,-0.37081034872912566,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-11-01,1964,11,,-0.5503759683805174,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1964-12-01,1964,12,,-0.8738581508407453,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-01-01,1965,1,,-1.240911402775208,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-02-01,1965,2,,-0.4183424245192,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-03-01,1965,3,,-0.6229944175042421,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-04-01,1965,4,,-0.6705264932943164,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-05-01,1965,5,,-0.5081252343448959,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-06-01,1965,6,,-0.1846430518846681,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-07-01,1965,7,,-0.2704648553945244,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-08-01,1965,8,,-0.5728216708369414,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-09-01,1965,9,,-0.2585818364470059,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-10-01,1965,10,,-0.09353990662035905,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-11-01,1965,11,,0.1903322126814735,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1965-12-01,1965,12,,0.07942403583796681,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-01-01,1966,1,,0.38574185759622326,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-02-01,1966,2,,0.3540538070695072,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-03-01,1966,3,,0.25502864917351903,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-04-01,1966,4,,0.19825422531315257,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-05-01,1966,5,,0.15072214952307822,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-06-01,1966,6,,-0.4685151711865006,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-07-01,1966,7,,-0.2876292160964957,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-08-01,1966,8,,-0.25330049469255317,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-09-01,1966,9,,0.08866638390825904,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-10-01,1966,10,,-0.2770665325875903,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
Singapore,1966-11-01,1966,11,,0.0041649158370158645,slr_malaysia (y = -0.1701 + 1.3203 * Malaysia),False
